"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   
          0,           0,          29,      -4.874104862,      -4.931198333,      -4.855775634,      -4.794842721,      -4.325268628
          0,           0,          30,      -4.901076251,      -4.959180659,      -4.885924832,      -4.821380778,      -4.353420119
          0,           0,          31,      -4.928014621,      -4.987380024,      -4.915948307,      -4.848847363,      -4.381359934
          0,           0,          32,      -4.954785512,      -5.015540626,      -4.945558106,      -4.876984145,      -4.408925425
          0,           0,          33,      -4.981320057,      -5.043333695,      -4.974596447,      -4.905513436,      -4.436006038
          0,           0,          34,      -5.007570214,       -5.07043267,       -5.00306674,      -4.934234438,      -4.462509096
          0,           0,          35,      -5.033513768,       -5.09663131,      -5.031122234,      -4.963024569,       -4.48838877
          0,           0,          36,      -5.059137639,      -5.121886322,      -5.059022053,      -4.991830723,      -4.513647489
          0,           0,          37,      -5.084447311,       -5.14632666,      -5.087092457,      -5.020627572,      -4.538350116
          0,           0,          38,      -5.109463664,      -5.170222322,      -5.115662393,      -5.049389044,      -4.562621001
          0,           0,          39,      -5.134229893,      -5.193912092,      -5.145031769,      -5.078080417,      -4.586637152
          0,           0,          40,      -5.158805819,      -5.217730912,      -5.175419308,      -5.106674998,      -4.610593685
          0,           0,          41,      -5.183265858,      -5.241960047,      -5.206966183,      -5.135179243,      -4.634679458
          0,           0,          42,      -5.207699735,      -5.266796996,      -5.239699232,      -5.163626159,      -4.659062376
          0,           0,          43,      -5.232213093,      -5.292342524,      -5.273549422,      -5.192074161,      -4.683882963
          0,           0,          44,      -5.256904477,      -5.318604647,      -5.308345825,      -5.220591758,      -4.709228936
          0,           0,          45,       -5.28187255,      -5.345507091,       -5.34384594,      -5.249224399,      -4.735153247
          0,           0,          46,      -5.307192359,      -5.372903952,      -5.379741935,      -5.277989318,      -4.761658617
          0,           0,          47,      -5.332911864,      -5.400605687,      -5.415720877,      -5.306857843,      -4.788704341
          0,           0,          48,      -5.359037217,      -5.428394773,      -5.451496744,      -5.335763165,      -4.816200512
          0,           0,          49,      -5.385531139,      -5.456040365,      -5.486798097,       -5.36460981,      -4.844015234
          0,           0,          50,      -5.412324646,      -5.483326897,       -5.52142637,       -5.39330317,      -4.871995349
          0,           0,          51,      -5.439305669,      -5.510071652,      -5.555277788,      -5.421760852,      -4.899958021
          0,           0,          52,      -5.466329851,      -5.536138356,      -5.588322398,      -5.449930994,      -4.927707824
          0,           0,          53,      -5.493252861,      -5.561444033,      -5.620603459,      -5.477801467,      -4.955076046
          0,           0,          54,      -5.519932239,       -5.58596964,      -5.652229018,      -5.505394001,      -4.981920675
          0,           0,          55,      -5.546257281,      -5.609752957,      -5.683357053,      -5.532768088,      -5.008156975
          0,           0,          56,      -5.572140015,      -5.632872566,      -5.714144074,      -5.559997058,      -5.033738373
          0,           0,          57,      -5.597534576,       -5.65544168,      -5.744740347,      -5.587168095,      -5.058672456
          0,           0,          58,      -5.622440258,      -5.677598839,      -5.775290597,      -5.614360785,      -5.083017094
          0,           0,          59,      -5.646897309,      -5.699492266,      -5.805911135,      -5.641648103,      -5.106872987
          0,           0,          60,      -5.670980594,      -5.721270973,      -5.836686511,      -5.669086131,      -5.130372766
          0,           0,          61,      -5.694785978,      -5.743076203,      -5.867654153,      -5.696719292,      -5.153662953
          0,           0,          62,      -5.718429633,      -5.765035778,      -5.898816895,      -5.724574395,      -5.176901164
          0,           0,          63,      -5.742026664,      -5.787257587,      -5.930142967,      -5.752664259,      -5.200231234
          0,           0,          64,      -5.765672859,      -5.809825814,      -5.961575528,      -5.780986284,       -5.22376674
          0,           0,          65,      -5.789456709,       -5.83280445,      -5.993044095,      -5.809523306,      -5.247605792
          0,           0,          66,      -5.813436267,      -5.856234118,      -6.024465592,      -5.838241028,      -5.271806323
          0,           0,          67,      -5.837654433,      -5.880136286,      -6.055767756,      -5.867105311,      -5.296401219
          0,           0,          68,      -5.862132831,      -5.904509749,      -6.086880196,      -5.896078119,      -5.321392883
          0,           0,          69,      -5.886869045,      -5.929336961,      -6.117744162,      -5.925116435,      -5.346750133
          0,           0,          70,      -5.911839558,      -5.954585586,      -6.148318844,      -5.954176363,      -5.372412781
          0,           0,          71,      -5.937007302,      -5.980209369,      -6.178547594,      -5.983224095,      -5.398301958
          0,           0,          72,      -5.962321252,      -6.006144275,      -6.208374404,        -6.0122387,      -5.424321201
          0,           0,          73,      -5.987719883,       -6.03231754,      -6.237760741,       -6.04120924,        -5.4503632
          0,           0,          74,      -6.013141395,      -6.058649939,      -6.266655935,      -6.070134512,      -5.476324759
          0,           0,          75,      -6.038525109,      -6.085057549,      -6.295017378,      -6.099027615,      -5.502112192
          0,           0,          76,      -6.063815009,      -6.111456742,      -6.322809486,      -6.127913147,      -5.527648062
          0,           0,          77,      -6.088952938,       -6.13776639,      -6.350015205,      -6.156835256,      -5.552864301
          0,           0,          78,      -6.113888182,      -6.163916443,      -6.376637768,       -6.18583096,      -5.577715095
          0,           0,          79,      -6.138578701,      -6.189854969,      -6.402708225,      -6.214947033,      -5.602178694
          0,           0,          80,      -6.162994833,      -6.215551035,      -6.428294112,      -6.244228035,      -5.626260685
          0,           0,          81,      -6.187123266,      -6.240993076,      -6.453499946,      -6.273713905,       -5.64999547
          0,           0,          82,      -6.210962234,      -6.266185968,      -6.478459494,       -6.30343681,      -5.673434067
          0,           0,          83,      -6.234527598,      -6.291153008,      -6.503328339,      -6.333419926,      -5.696646236
          0,           0,          84,      -6.257846599,      -6.315930036,      -6.528269599,      -6.363670605,      -5.719708123
          0,           0,          85,      -6.280952228,      -6.340563049,      -6.553439829,      -6.394186876,      -5.742692665
          0,           0,          86,      -6.303886151,      -6.365104027,      -6.578978391,      -6.424952874,      -5.765669969
          0,           0,          87,      -6.326694821,      -6.389602664,       -6.60499059,      -6.455940757,      -5.788701239
          0,           0,          88,      -6.349428105,      -6.414101551,      -6.631537694,      -6.487111868,      -5.811836035
          0,           0,          89,      -6.372135078,      -6.438629307,      -6.658627906,      -6.518414489,      -5.835107153
          0,           0,          90,      -6.394860249,      -6.463201263,      -6.686212907,      -6.549790817,      -5.858527867
          0,           0,          91,      -6.417641074,      -6.487814926,      -6.714189206,      -6.581176586,      -5.882092606
          0,           0,          92,      -6.440508166,      -6.512451331,      -6.742407038,      -6.612509845,      -5.905779803
          0,           0,          93,       -6.46347439,      -6.537077982,      -6.770677313,      -6.643727762,      -5.929543438
          0,           0,          94,      -6.486541237,      -6.561653013,       -6.79878121,      -6.674772644,      -5.953326835
          0,           0,          95,      -6.509699336,      -6.586128906,      -6.826495921,       -6.70559719,      -5.977067367
          0,           0,          96,      -6.532930001,      -6.610460178,      -6.853611959,      -6.736163626,      -6.000703144
          0,           0,          97,      -6.556204736,      -6.634605891,       -6.87995933,      -6.766443951,      -6.024175954
          0,           0,          98,      -6.579493758,      -6.658541633,      -6.905439247,      -6.796421601,      -6.047443404
          0,           0,          99,      -6.602759689,      -6.682260736,      -6.930026861,      -6.826081517,      -6.070472631
          0,           0,         100,      -6.625958785,      -6.705778164,      -6.953781311,      -6.855412426,      -6.093243426
          0,           0,         101,      -6.649050751,      -6.729132037,      -6.976837544,      -6.884410661,      -6.115757541
          0,           0,         102,      -6.672000176,      -6.752376504,      -6.999391577,      -6.913073509,      -6.138035828
          0,           0,         103,      -6.694781491,       -6.77558069,      -7.021677351,      -6.941396827,      -6.160118606
          0,           0,         104,        -6.7173787,        -6.7988259,       -7.04393835,      -6.969372641,       -6.18205899
          0,           0,         105,      -6.739785962,      -6.822190624,      -7.066400519,      -6.996988308,      -6.203916003
          0,           0,         106,      -6.762014303,      -6.845749254,      -7.089263503,      -7.024233612,      -6.225756783
          0,           0,         107,      -6.784082258,      -6.869567725,      -7.112671415,      -7.051095853,      -6.247641493
          0,           0,         108,      -6.806018222,      -6.893695206,       -7.13670623,      -7.077567615,      -6.269623194
          0,           0,         109,      -6.827856752,      -6.918157097,      -7.161376822,      -7.103647952,      -6.291742197
          0,           0,         110,      -6.849634065,      -6.942957245,      -7.186623862,       -7.12934402,      -6.314022248
          0,           0,         111,      -6.871384603,       -6.96807422,       -7.21232334,      -7.154668766,      -6.336468723
          0,           0,         112,      -6.893141705,      -6.993465026,       -7.23828999,       -7.17964688,      -6.359072454
          0,           0,         113,      -6.914936997,      -7.019068357,      -7.264296649,      -7.204318301,      -6.381812548
          0,           0,         114,      -6.936794545,      -7.044807962,      -7.290087197,      -7.228739041,      -6.404653704
          0,           0,         115,      -6.958728727,      -7.070596898,        -7.3154019,      -7.252976467,        -6.4275479
          0,           0,         116,      -6.980747051,      -7.096345823,      -7.340006371,       -7.27710629,       -6.45044329
          0,           0,         117,      -7.002846051,      -7.121972412,      -7.363726288,      -7.301201304,      -6.473283728
          0,           0,         118,      -7.025015623,      -7.147405152,       -7.38646588,      -7.325333757,      -6.496017978
          0,           0,         119,      -7.047238036,      -7.172589659,       -7.40822542,      -7.349564736,      -6.518601745
          0,           0,         120,      -7.069490575,      -7.197497516,      -7.429105202,       -7.37393864,      -6.541002824
          0,           0,         121,      -7.091747889,      -7.222128812,      -7.449290349,      -7.398481203,      -6.563203797
          0,           0,         122,      -7.113983141,      -7.246506697,      -7.469026571,      -7.423198598,      -6.585201942
          0,           0,         123,      -7.136171253,      -7.270678606,      -7.488590935,      -7.448075142,      -6.607010545
          0,           0,         124,      -7.158289884,      -7.294709932,      -7.508264027,      -7.473073695,      -6.628656396
          0,           0,         125,      -7.180321195,      -7.318676773,      -7.528302942,      -7.498136344,       -6.65017672
          0,           0,         126,      -7.202254334,      -7.342657901,      -7.548919742,      -7.523185943,      -6.671616799
          0,           0,         127,      -7.224082837,      -7.366726434,      -7.570269575,      -7.548130501,      -6.693022604
          0,           0,         128,      -7.245805829,      -7.390941774,       -7.59243753,      -7.572867454,       -6.71443811
          0,           0,         129,      -7.267427779,      -7.415346814,      -7.615435701,      -7.597290196,      -6.735902031
          0,           0,         130,      -7.288958236,      -7.439958556,      -7.639197679,      -7.621291941,      -6.757445049
          0,           0,         131,      -7.310412559,      -7.464768712,      -7.663579314,      -7.644773786,      -6.779089784
          0,           0,         132,      -7.331808904,      -7.489747324,      -7.688363058,      -7.667647144,      -6.800847295
          0,           0,         133,      -7.353166953,      -7.514840173,      -7.713267605,      -7.689838191,      -6.822716837
          0,           0,         134,      -7.374507106,      -7.539971643,      -7.737964155,       -7.71129419,      -6.844686603
          0,           0,         135,      -7.395849555,      -7.565054419,      -7.762107832,      -7.731981446,      -6.866735898
          0,           0,         136,      -7.417212516,      -7.589993844,      -7.785358473,      -7.751887425,      -6.888836273
          0,           0,         137,      -7.438610937,      -7.614700655,       -7.80743022,      -7.771015171,      -6.910954123
          0,           0,         138,      -7.460056237,      -7.639097693,      -7.828125527,      -7.789381548,      -6.933054035
          0,           0,         139,      -7.481555417,      -7.663130453,      -7.847361177,      -7.807012684,      -6.955101363
          0,           0,         140,      -7.503111422,      -7.686770267,       -7.86518038,      -7.823941266,       -6.97706566
          0,           0,         141,      -7.524723244,      -7.710019181,      -7.881744982,      -7.840202371,      -6.998923337
          0,           0,         142,      -7.546386039,      -7.732909536,       -7.89731136,      -7.855833723,      -7.020659417
          0,           0,         143,      -7.568091307,      -7.755501248,      -7.912196339,      -7.870873124,      -7.042268145
          0,           0,         144,      -7.589827251,      -7.777876384,      -7.926739749,      -7.885358898,      -7.063752978
          0,           0,         145,      -7.611580603,      -7.800129875,      -7.941270592,      -7.899332205,      -7.085127184
          0,           0,         146,      -7.633336478,      -7.822360324,      -7.956081207,      -7.912839172,      -7.106411161
          0,           0,         147,      -7.655080536,      -7.844662583,      -7.971410325,      -7.925933234,      -7.127631874
          0,           0,         148,      -7.676798211,      -7.867117915,      -7.987434414,      -7.938675605,      -7.148818625
          0,           0,         149,      -7.698476947,      -7.889787667,      -8.004263868,      -7.951135399,       -7.17000217
          0,           0,         150,      -7.720106819,      -7.912707615,      -8.021943964,      -7.963389431,      -7.191212202
          0,           0,         151,      -7.741680762,      -7.935886267,      -8.040457557,      -7.975520661,      -7.212474852
          0,           0,         152,       -7.76319493,      -7.959303264,      -8.059730375,      -7.987615777,      -7.233810969
          0,           0,         153,      -7.784649051,      -7.982911335,      -8.079637318,       -7.99976223,      -7.255235052
          0,           0,         154,      -7.806045965,      -8.006638369,      -8.100010726,      -8.012045668,      -7.276753914
          0,           0,         155,      -7.827391252,      -8.030394219,       -8.12065097,      -8.024545973,      -7.298366383
          0,           0,         156,      -7.848692817,      -8.054078811,      -8.141340102,      -8.037334175,      -7.320063617
          0,           0,         157,      -7.869960102,      -8.077589666,      -8.161856754,      -8.050469881,      -7.341829773
          0,           0,         158,      -7.891203559,      -8.100831362,      -8.181993714,      -8.063997999,      -7.363643439
          0,           0,         159,      -7.912433729,        -8.1237274,       -8.20157493,      -8.077947459,      -7.385479078
          0,           0,         160,      -7.933661286,      -8.146227504,       -8.22047009,      -8.092329245,      -7.407310051
          0,           0,         161,      -7.954896208,      -8.168312862,      -8.238604271,      -8.107135771,      -7.429110261
          0,           0,         162,      -7.976147001,      -8.189998783,      -8.255961208,      -8.122340676,      -7.450855787
          0,           0,         163,      -7.997421126,      -8.211333512,      -8.272579838,      -8.137899173,      -7.472527709
          0,           0,         164,      -8.018724138,      -8.232393859,       -8.28854395,         -8.153749,      -7.494112774
          0,           0,         165,      -8.040059925,      -8.253277458,      -8.303967766,      -8.169812214,      -7.515604841
          0,           0,         166,      -8.061430512,      -8.274093523,      -8.318979587,      -8.185997824,      -7.537005124
          0,           0,         167,      -8.082835521,      -8.294953282,      -8.333705923,      -8.202205354,      -7.558321321
          0,           0,         168,      -8.104273146,      -8.315959224,      -8.348257523,      -8.218328841,      -7.579567959
          0,           0,         169,       -8.12573918,      -8.337196606,      -8.362719484,      -8.234262123,      -7.600763649
          0,           0,         170,      -8.147227781,      -8.358726129,      -8.377144942,      -8.249904389,      -7.621930049
          0,           0,         171,      -8.168731828,      -8.380578623,      -8.391552635,      -8.265165741,       -7.64309005
          0,           0,         172,      -8.190243342,      -8.402751912,       -8.40592805,      -8.279972489,      -7.664265956
          0,           0,         173,      -8.211754065,      -8.425209105,      -8.420227739,      -8.294271693,       -7.68547792
          0,           0,         174,      -8.233256027,      -8.447879634,      -8.434386432,      -8.308034192,      -7.706742617
          0,           0,         175,      -8.254741851,      -8.470662408,      -8.448325989,      -8.321256099,      -7.728071864
          0,           0,         176,      -8.276205071,      -8.493431366,      -8.461965755,      -8.333958276,      -7.749471706
          0,           0,         177,      -8.297640395,      -8.516043714,      -8.475232931,      -8.346184112,      -7.770941857
          0,           0,         178,      -8.319043835,      -8.538350218,       -8.48807253,      -8.357995651,       -7.79247564
          0,           0,         179,      -8.340413158,      -8.560207496,      -8.500455047,      -8.369468954,      -7.814060695
          0,           0,         180,      -8.361747868,      -8.581490835,      -8.512381613,      -8.380689015,      -7.835679803
          0,           0,         181,      -8.383049143,       -8.60210657,      -8.523885829,      -8.391744694,      -7.857312082
          0,           0,         182,      -8.404319768,      -8.622001505,       -8.53503196,      -8.402724212,      -7.878934553
          0,           0,         183,      -8.425564073,      -8.641167913,      -8.545910171,      -8.413711535,      -7.900524017
          0,           0,         184,      -8.446787757,      -8.659644374,      -8.556629732,      -8.424783675,      -7.922058907
          0,           0,         185,      -8.467997609,      -8.677511386,      -8.567311184,      -8.436008907,      -7.943521006
          0,           0,         186,      -8.489201113,      -8.694882784,      -8.578078473,      -8.447445799,      -7.964896855
          0,           0,         187,      -8.510406023,       -8.71189448,      -8.589051821,      -8.459142894,      -7.986178821
          0,           0,         188,      -8.531619859,       -8.72869195,      -8.600341808,      -8.471138922,      -8.007365617
          0,           0,         189,      -8.552849428,      -8.745418488,      -8.612044875,      -8.483463364,      -8.028462368
          0,           0,         190,      -8.574100568,       -8.76220453,      -8.624240325,      -8.496137332,      -8.049480417
          0,           0,         191,      -8.595377693,      -8.779159627,      -8.636988647,      -8.509174549,      -8.070436276
          0,           0,         192,      -8.616683544,      -8.796366871,      -8.650331011,      -8.522582479,      -8.091350401
          0,           0,         193,      -8.638019054,      -8.813879768,      -8.664289623,      -8.536363462,      -8.112245717
          0,           0,         194,      -8.659383242,       -8.83172133,      -8.678868775,      -8.550515806,      -8.133145918
          0,           0,         195,      -8.680773207,      -8.849885143,      -8.694056413,      -8.565034795,      -8.154073768
          0,           0,         196,      -8.702184211,      -8.868338134,        -8.7098261,      -8.579913568,       -8.17504951
          0,           0,         197,      -8.723609854,      -8.887024825,      -8.726139284,       -8.59514385,      -8.196089492
          0,           0,         198,      -8.745042439,      -8.905872947,      -8.742947803,      -8.610716529,      -8.217205199
          0,           0,         199,      -8.766473347,      -8.924800073,       -8.76019657,      -8.626622064,      -8.238402531
          0,           0,         200,      -8.787893488,       -8.94372095,      -8.777826372,      -8.642850746,      -8.259681505
          0,           0,         201,      -8.809293828,      -8.962555078,      -8.795776667,      -8.659392831,      -8.281036353
          0,           0,         202,      -8.830665947,      -8.981233969,      -8.813988277,      -8.676238565,      -8.302456079
          0,           0,         203,      -8.852002676,      -8.999707412,       -8.83240583,      -8.693378131,      -8.323925467
          0,           0,         204,      -8.873298632,      -9.017948235,      -8.850979816,      -8.710801522,      -8.345426329
          0,           0,         205,      -8.894550691,      -9.035954815,      -8.869668139,      -8.728498378,      -8.366939013
          0,           0,         206,      -8.915758331,      -9.053751243,       -8.88843701,      -8.746457793,      -8.388443981
          0,           0,         207,      -8.936923821,      -9.071385155,      -8.907261185,      -8.764668117,        -8.4099234
          0,           0,         208,      -8.958052363,      -9.088923547,      -8.926123508,      -8.783116744,       -8.43136273
          0,           0,         209,      -8.979151838,      -9.106447122,      -8.945013855,      -8.801789935,      -8.452751816
          0,           0,         210,      -9.000232468,       -9.12404387,      -8.963927559,      -8.820672683,      -8.474085768
          0,           0,         211,      -9.021306352,        -9.1418025,      -8.982863493,      -8.839748634,      -8.495365465
          0,           0,         212,      -9.042386825,        -9.1598063,      -9.001821993,      -8.859000067,      -8.516597538
          0,           0,         213,      -9.063487764,      -9.178127737,      -9.020802752,      -8.878407962,      -8.537793932
          0,           0,         214,      -9.084622879,      -9.196824128,      -9.039802901,      -8.897952131,       -8.55897105
          0,           0,         215,      -9.105804953,      -9.215934394,      -9.058815427,      -8.917611448,      -8.580148482
          0,           0,         216,      -9.127045231,      -9.235477038,      -9.077828068,      -8.937364129,      -8.601347593
          0,           0,         217,      -9.148352652,      -9.255449227,      -9.096822758,      -8.957188094,      -8.622589708
          0,           0,         218,      -9.169733417,      -9.275826945,      -9.115775695,      -8.977061343,      -8.643894568
          0,           0,         219,      -9.191190629,      -9.296566223,      -9.134657978,      -8.996962367,      -8.665278843
          0,           0,         220,      -9.212723974,      -9.317605405,      -9.153436897,      -9.016870566,      -8.686754677
          0,           0,         221,      -9.234329664,      -9.338868476,      -9.172077664,      -9.036766621,      -8.708328688
          0,           0,         222,      -9.256000567,      -9.360269381,      -9.190545487,      -9.056632802,      -8.730001272
          0,           0,         223,       -9.27772658,      -9.381717182,      -9.208807839,      -9.076453196,       -8.75176641
          0,           0,         224,      -9.299495246,      -9.403121828,      -9.226836732,      -9.096213857,      -8.773611975
          0,           0,         225,      -9.321292263,      -9.424400148,      -9.244610816,      -9.115902903,      -8.795520151
          0,           0,         226,       -9.34310259,      -9.445481587,      -9.262117056,      -9.135510531,      -8.817468849
          0,           0,         227,      -9.364911183,      -9.466313204,      -9.279351945,      -9.155029014,      -8.839432933
          0,           0,         228,      -9.386703927,      -9.486863304,      -9.296322024,      -9.174452673,      -8.861385946
          0,           0,         229,      -9.408468449,      -9.507123178,      -9.313043738,      -9.193777831,      -8.883301877
          0,           0,         230,      -9.430194847,      -9.527106906,      -9.329542616,      -9.213002764,      -8.905156984
          0,           0,         231,      -9.451876271,      -9.546849159,      -9.345851915,      -9.232127646,      -8.926931485
          0,           0,         232,      -9.473509284,      -9.566401354,      -9.362010823,      -9.251154487,       -8.94861098
          0,           0,         233,      -9.495094008,      -9.585826541,      -9.378062453,      -9.270087066,      -8.970187567
          0,           0,         234,       -9.51663407,      -9.605193634,      -9.394051761,      -9.288930871,      -8.991660474
          0,           0,         235,       -9.53813632,      -9.624571511,      -9.410023605,      -9.307693032,       -9.01303623
          0,           0,         236,      -9.559610384,      -9.644023518,      -9.426021004,       -9.32638227,        -9.0343283
          0,           0,         237,      -9.581067994,      -9.663602732,       -9.44208374,      -9.345008846,      -9.055556191
          0,           0,         238,      -9.602522189,      -9.683348235,      -9.458247306,      -9.363584518,      -9.076744091
          0,           0,         239,      -9.623986451,      -9.703282497,      -9.474542248,      -9.382122493,      -9.097919231
          0,           0,         240,      -9.645473781,      -9.723409947,      -9.490993878,       -9.40063736,      -9.119110016
          0,           0,         241,      -9.666995814,      -9.743716738,      -9.507622298,      -9.419144995,      -9.140344103
          0,           0,         242,      -9.688562008,      -9.764171642,      -9.524442738,      -9.437662431,      -9.161646564
          0,           0,         243,      -9.710178996,       -9.78472808,      -9.541466071,      -9.456207678,      -9.183038262
          0,           0,         244,      -9.731850091,      -9.805327134,      -9.558699516,      -9.474799498,       -9.20453448
          0,           0,         245,      -9.753575075,      -9.825901497,       -9.57614742,      -9.493457148,      -9.226144023
          0,           0,         246,       -9.77535016,      -9.846380118,      -9.593812091,      -9.512200067,      -9.247868661
          0,           0,         247,      -9.797168272,      -9.866693315,      -9.611694588,      -9.531047577,      -9.269703133
          0,           0,         248,      -9.819019548,      -9.886777926,       -9.62979549,      -9.550018559,      -9.291635535
          0,           0,         249,       -9.84089205,      -9.906582097,      -9.648115531,      -9.569131165,      -9.313648213
          0,           0,         250,      -9.862772622,      -9.926069262,      -9.666656135,      -9.588402547,       -9.33571897
          0,           0,         251,      -9.884647893,      -9.945220848,      -9.685419764,      -9.607848634,      -9.357822662
          0,           0,         252,      -9.906505221,      -9.964037503,       -9.70441015,      -9.627483933,      -9.379932876
          0,           0,         253,      -9.928333729,      -9.982538648,      -9.723632313,      -9.647321382,      -9.402023817
          0,           0,         254,      -9.950125138,       -10.0007605,      -9.743092471,      -9.667372194,      -9.424072118
          0,           0,         255,      -9.971874411,      -10.01875282,      -9.762797771,      -9.687645773,      -9.446058416
          0,           0,         256,      -9.993580253,      -10.03657479,      -9.782755921,      -9.708149617,      -9.467968758
          0,           0,         257,       -10.0152453,      -10.05429051,      -9.802974751,      -9.728889269,      -9.489795569
          0,           0,           0,      -6.016123132,      -5.982923902,       -6.07773505,      -6.030995307,       -5.40895735
          0,           0,           1,      -5.978054578,      -5.774959875,      -5.955689356,      -5.909852726,      -5.340939738
          0,           0,           2,      -5.888208101,      -5.705749464,      -5.802211362,      -5.734146242,      -5.267693517
          0,           0,           3,      -5.865108491,      -5.756504591,      -5.719380208,      -5.695272744,      -5.266055892
          0,           0,           4,      -5.877770924,      -5.795550573,      -5.685448575,      -5.652803377,      -5.280928315
          0,           0,           5,      -5.876573117,      -5.780877843,      -5.684217926,      -5.602592996,      -5.270806327
          0,           0,           6,      -5.873487796,      -5.762684978,      -5.681984225,       -5.57283745,      -5.264036717
          0,           0,           7,      -5.897368796,      -5.778946313,        -5.6689059,      -5.566825004,      -5.291770646
          0,           0,           8,      -5.939314504,      -5.818769302,      -5.657181488,      -5.576135069,      -5.341484727
          0,           0,           9,      -5.978059833,      -5.860940406,      -5.655939786,      -5.592522376,      -5.387088409
          0,           0,          10,      -6.004872684,      -5.895114883,      -5.666470688,      -5.610738807,      -5.416524927
          0,           0,          11,       -6.02702143,      -5.922862166,      -5.686675395,      -5.628196495,      -5.438065088
          0,           0,          12,      -6.053335229,      -5.948972901,      -5.713593656,      -5.644962461,      -5.463011866
          0,           0,          13,      -6.085344477,      -5.976335238,      -5.744029727,      -5.663009604,      -5.494520039
          0,           0,          14,      -6.119117295,      -6.005700349,      -5.775022999,      -5.684446983,       -5.52951917
          0,           0,          15,      -6.150432689,      -6.036899809,      -5.804454651,      -5.710317451,      -5.563930554
          0,           0,          16,      -6.178157188,      -6.069552298,      -5.831405311,       -5.74051212,      -5.595957879
          0,           0,          17,      -6.204132384,      -6.103276867,       -5.85605441,      -5.774153934,       -5.62645188
          0,           0,          18,      -6.230993439,      -6.137748774,      -5.879290989,      -5.809954346,      -5.657366737
          0,           0,          19,      -6.260291922,      -6.172590696,      -5.902265648,      -5.846498021,      -5.690034105
          0,           0,          20,      -6.291886202,      -6.207231819,      -5.926067789,      -5.882537605,      -5.724336442
          0,           0,          21,      -6.324358969,      -6.240952268,      -5.951543086,      -5.917236305,      -5.758919403
          0,           0,          22,      -6.355910787,      -6.273125808,      -5.979213315,      -5.950254618,       -5.79204075
